,zpid,streetAddress,city,state,zipcode,latitude,longitude,bedrooms,bathrooms,livingArea,lotAreaValue,lotAreaUnit,rentZestimate,taxAssessedValue,price,walkscore,bikescore,violent_crime,property_crime,cost_of_living,avg_sal,st_ratio,air_quality,n_per_household
609,69676719,4434 Holland Ave APT C,Dallas,TX,75219,32.81994,-96.81098,3.0,4.0,2548,8015.04,sqft,4558.0,438000.0,739000,65.0,56.0,47.7,61.0,111.5,"$60,726",10,40,1.7
610,26724290,1607 Hortense Ave,Dallas,TX,75216,32.690792,-96.8004,2.0,1.0,1050,8450.64,sqft,,73750.0,158900,40.0,43.0,70.7,76.4,82.1,"$23,591",10,36,2.9
611,26743228,10935 Wyatt St,Dallas,TX,75218,32.85045,-96.69016,3.0,3.0,2596,0.268999999999999,acres,,402290.0,649990,58.0,92.0,35.8,50.3,121.6,"$71,820",10,51,2.3
612,26718365,2730 Emmett St,Dallas,TX,75211,32.73271,-96.86495,3.0,3.0,1200,7013.16,sqft,1984.0,229970.0,299999,51.0,62.0,59.1,67.3,94.3,"$36,908",10,50,3.6
613,26853599,944 Kirnwood Dr,Dallas,TX,75232,32.653564,-96.83886,4.0,2.0,1516,8712.0,sqft,1413.0,99180.0,260000,44.0,82.0,65.7,72.3,95.9,"$35,443",10,36,2.9
614,26709187,728 Melba St,Dallas,TX,75208,32.747017,-96.83525,2.0,2.0,1178,6098.4,sqft,1878.0,225000.0,469900,62.0,35.0,49.5,60.4,107.9,"$46,547",10,41,3.1
615,26809441,3155 Whitehall Dr,Dallas,TX,75229,32.901073,-96.868965,4.0,3.0,2037,0.319,acres,2992.0,257300.0,599000,72.0,52.0,32.4,44.1,131.3,"$74,274",10,47,3.0
616,2129924352,4340 Cedar Springs Rd APT 207,Dallas,TX,75219,32.814426,-96.815285,1.0,1.0,695,0.9450000000000001,acres,1367.0,,189900,70.0,29.0,47.7,61.0,111.5,"$60,726",10,40,1.7
617,26888826,6226 La Cosa Dr,Dallas,TX,75248,32.959396,-96.79859,4.0,3.0,2636,8058.6,sqft,3273.0,398670.0,675000,40.0,32.0,35.2,49.4,129.0,"$68,745",10,49,2.2
618,26847929,2112 Healey Dr,Dallas,TX,75228,32.82467,-96.67983,3.0,2.0,1628,9321.84,sqft,1999.0,288340.0,469900,51.0,32.0,58.0,67.2,99.8,"$36,773",10,51,3.0
619,26849678,12464 Breckenridge Dr,Dallas,TX,75230,32.918427,-96.78147,7.0,8.0,9768,0.865,acres,15044.0,2228430.0,4300000,60.0,34.0,33.6,46.8,161.1,"$69,028",10,43,2.2
620,26823823,6236 Bowling Brook Dr,Dallas,TX,75241,32.671097,-96.80032,4.0,2.0,1197,10715.76,sqft,,101110.0,235000,29.0,64.0,70.1,76.0,92.1,"$32,258",10,25,3.0
621,2062164965,3121 Park Ln APT 1114,Dallas,TX,75220,32.875935,-96.872894,2.0,2.0,970,9.125,acres,,,136000,53.0,32.0,58.2,67.6,115.2,"$38,628",10,38,3.2
622,67962342,6904 Barrett Dr,Dallas,TX,75217,32.72908,-96.70383,3.0,2.0,1272,7579.44,sqft,1379.0,106030.0,241719,39.0,54.0,60.6,67.8,92.1,"$35,786",10,50,3.8
623,26639518,4119 Briargrove Ln,Dallas,TX,75287,32.992954,-96.841835,4.0,4.0,2940,0.25,acres,3573.0,489704.0,735000,56.0,0.0,57.5,69.0,115.3,"$47,037",10,45,1.9
624,2095274388,3121 Park Ln APT 1147,Dallas,TX,75220,32.875935,-96.872894,2.0,2.0,970,9.125,acres,1497.0,,138000,53.0,64.0,58.2,67.6,115.2,"$38,628",10,38,3.2
625,26851665,13117 Flagstone Ln,Dallas,TX,75240,32.926743,-96.77461,5.0,2.0,2448,9104.04,sqft,2858.0,198120.0,525000,63.0,12.0,67.6,75.6,108.5,"$36,498",10,42,2.7
626,96492368,6732 Old Settlers Way,Dallas,TX,75236,32.68423,-96.93696,5.0,4.0,4090,10497.96,sqft,3344.0,445050.0,629000,23.0,6.0,65.3,73.1,95.9,"$38,408",10,54,2.9
627,26795718,1402 Gaylord Dr,Dallas,TX,75217,32.73635,-96.69325,3.0,1.0,1179,8842.68,sqft,1399.0,97950.0,239900,55.0,75.0,60.6,67.8,92.1,"$35,786",10,50,3.8
628,26914272,8304 Deep Green Dr,Dallas,TX,75249,32.646614,-96.96583,3.0,2.0,2082,8102.16,sqft,2234.0,214890.0,347000,4.0,47.0,37.9,50.8,100.2,"$53,624",10,59,3.0
629,96490259,14275 Greenhaw Ln,Dallas,TX,75253,32.675537,-96.585236,4.0,3.0,2105,5749.92,sqft,2199.0,233600.0,325000,27.0,23.0,58.0,65.7,97.1,"$34,788",10,57,3.4
630,26928986,5200 Martel Ave APT 6H,Dallas,TX,75206,32.83161,-96.78035,1.0,2.0,837,6.009,acres,1489.0,167400.0,233000,73.0,21.0,47.6,61.2,132.5,"$52,889",10,44,1.8
631,26831089,2371 Fenestra Dr,Dallas,TX,75228,32.808273,-96.70023,3.0,2.0,2772,10454.4,sqft,2639.0,384530.0,490000,48.0,87.0,58.0,67.2,99.8,"$36,773",10,51,3.0
632,26755816,6207 Lakehurst Ave,Dallas,TX,75230,32.88457,-96.79961,5.0,8.0,7232,0.339999999999999,acres,9403.0,1281610.0,3375000,44.0,68.0,33.6,46.8,161.1,"$69,028",10,43,2.2
633,336885629,2503 Carolwood Ln,Dallas,TX,75212,32.775013,-96.84381,3.0,4.0,2170,1916.64,sqft,,72000.0,665000,45.0,39.0,70.2,75.4,87.0,"$28,577",10,52,3.6
634,2062172513,2502 Live Oak St APT 117,Dallas,TX,75204,32.786602,-96.79157000000001,1.0,1.0,804,1.495,acres,,,230000,65.0,55.0,60.4,70.9,123.1,"$66,646",10,38,1.8
635,2062173775,9827 Walnut St #210,Dallas,TX,75243,32.922794,-96.71744,2.0,2.0,1031,0.0,sqft,,,110000,54.0,59.0,63.7,72.7,102.0,"$36,010",10,48,2.5
636,26777528,2910 E Perryton Dr,Dallas,TX,75224,32.71356,-96.84484,2.0,2.0,958,8232.84,sqft,1350.0,150280.0,290000,60.0,73.0,65.1,71.9,89.6,"$34,592",10,31,3.3
637,26859890,13532 Waterfall Way,Dallas,TX,75240,32.932728,-96.7645,3.0,2.0,1170,2957.724,sqft,1905.0,172460.0,280000,68.0,32.0,67.6,75.6,108.5,"$36,498",10,42,2.7
638,26837303,934 Muncie Ave,Dallas,TX,75212,32.7748,-96.838455,2.0,1.0,560,2482.92,sqft,1249.0,33560.0,299000,59.0,11.0,70.2,75.4,87.0,"$28,577",10,52,3.6
639,244111379,5531 Matalee Ave,Dallas,TX,75206,32.83294,-96.773026,3.0,3.0,2966,3528.36,sqft,4230.0,602610.0,979000,69.0,68.0,47.6,61.2,132.5,"$52,889",10,44,1.8
640,26865030,10204 Faircrest Dr,Dallas,TX,75238,32.889355,-96.70896,5.0,3.0,3157,8145.72,sqft,3294.0,364800.0,625000,47.0,13.0,42.3,55.6,128.4,"$52,542",10,53,2.5
641,26854874,7791 Los Gatos Dr,Dallas,TX,75232,32.652737,-96.85389,3.0,2.0,2092,4530.24,sqft,,171400.0,277000,30.0,64.0,65.7,72.3,95.9,"$35,443",10,36,2.9
642,26795532,1403 Whitley Dr,Dallas,TX,75217,32.735798,-96.69192,3.0,1.0,1052,8363.52,sqft,1462.0,85730.0,185000,57.0,34.0,60.6,67.8,92.1,"$35,786",10,50,3.8
643,26781791,1523 Russell Glen Ln,Dallas,TX,75232,32.67806,-96.8464,4.0,2.0,2088,8755.56,sqft,2183.0,237570.0,325000,24.0,42.0,65.7,72.3,95.9,"$35,443",10,36,2.9
644,2065721848,5550 Spring Valley Rd APT E24,Dallas,TX,75254,32.93928,-96.81259,2.0,2.0,1012,3.0,acres,,,235000,56.0,43.0,64.4,73.8,96.7,"$43,577",10,41,2.2
645,80226378,3821 Colonial Ave,Dallas,TX,75215,32.75464,-96.76886,3.0,2.0,1316,6098.4,sqft,1578.0,60060.0,235000,44.0,53.0,70.4,76.2,84.2,"$23,991",10,44,2.5
646,96533859,1900 Morris St,Dallas,TX,75212,32.783176,-96.850426,5.0,3.0,2389,4486.68,sqft,3375.0,338540.0,750000,49.0,55.0,70.2,75.4,87.0,"$28,577",10,52,3.6
647,26826130,5767 Marblehead Dr,Dallas,TX,75232,32.675903,-96.85611,4.0,3.0,2508,0.25,acres,2338.0,216130.0,360000,51.0,66.0,65.7,72.3,95.9,"$35,443",10,36,2.9
648,26863393,7521 Village Trail Dr,Dallas,TX,75254,32.94867,-96.777695,3.0,3.0,2308,5096.52,sqft,,257750.0,495000,69.0,51.0,64.4,73.8,96.7,"$43,577",10,41,2.2
649,26681444,2632 Peabody Ave,Dallas,TX,75215,32.76705,-96.7686,2.0,2.0,1369,3615.48,sqft,1666.0,91770.0,115000,70.0,94.0,70.4,76.2,84.2,"$23,991",10,44,2.5
650,26734689,4526 Stigall St,Dallas,TX,75209,32.848335,-96.832306,2.0,1.0,1070,7143.84,sqft,2400.0,266110.0,600000,59.0,67.0,33.4,46.7,152.1,"$81,791",10,43,2.3
651,26680795,4708 Parry Ave,Dallas,TX,75223,32.788025,-96.75882,4.0,5.0,2182,7250.0,sqft,2600.0,89580.0,525000,67.0,63.0,56.6,65.2,90.9,"$36,206",10,44,3.1
652,69677074,1122 Jackson St APT 403,Dallas,TX,75202,32.778267,-96.802444,1.0,1.0,1274,0.984,acres,2223.0,280280.0,345000,78.0,74.0,49.4,63.1,104.7,"$79,336",10,18,1.5
653,2062195261,7152 Fair Oaks Ave APT 1205,Dallas,TX,75231,32.873203,-96.75748,1.0,1.0,514,8.74,acres,,,75000,59.0,58.0,66.4,74.8,92.5,"$32,011",10,47,2.5
654,26727360,3526 Virginia Blvd,Dallas,TX,75211,32.740047,-96.87737,4.0,2.0,1232,6490.44,sqft,1399.0,109330.0,299000,54.0,49.0,59.1,67.3,94.3,"$36,908",10,50,3.6
655,2062196923,10753 Villager Rd APT B,Dallas,TX,75230,32.89377,-96.80757,1.0,1.0,804,11.311,acres,,,225000,58.0,22.0,33.6,46.8,161.1,"$69,028",10,43,2.2
656,26714047,1010 S Montclair Ave,Dallas,TX,75208,32.73575,-96.84642,3.0,2.0,1410,7797.24,sqft,1896.0,195370.0,440000,66.0,23.0,49.5,60.4,107.9,"$46,547",10,41,3.1
657,26785014,4227 Blackheath Rd,Dallas,TX,75227,32.78724,-96.695755,3.0,3.0,2122,7800.0,sqft,2191.0,247000.0,440000,49.0,49.0,53.9,63.3,92.9,"$38,201",10,53,3.4
658,26855766,8844 Beckley View Ave,Dallas,TX,75232,32.640553,-96.8329,2.0,1.0,744,0.256,acres,1195.0,51160.0,159000,35.0,58.0,65.7,72.3,95.9,"$35,443",10,36,2.9
659,26847395,1520 Mapleton Dr,Dallas,TX,75228,32.818237,-96.689606,4.0,2.0,2163,0.401,acres,2667.0,416670.0,499998,52.0,62.0,58.0,67.2,99.8,"$36,773",10,51,3.0
660,26859102,11815 Meadowspring Ln,Dallas,TX,75218,32.856773,-96.69977,4.0,4.0,4441,0.29111570247933805,acres,5669.0,560990.0,1000000,51.0,26.0,35.8,50.3,121.6,"$71,820",10,51,2.3
661,26714072,922 S Windomere Ave,Dallas,TX,75208,32.73636,-96.84518,3.0,2.0,1288,7535.88,sqft,1820.0,124420.0,364999,63.0,69.0,49.5,60.4,107.9,"$46,547",10,41,3.1
662,26843057,10834 Cassandra Way,Dallas,TX,75228,32.842037,-96.661995,3.0,2.0,1336,9844.56,sqft,1594.0,156310.0,339999,44.0,32.0,58.0,67.2,99.8,"$36,773",10,51,3.0
663,26861759,341 Crenshaw Dr,Dallas,TX,75217,32.707146,-96.65604,5.0,4.0,2300,10367.28,sqft,1399.0,118050.0,310000,45.0,47.0,60.6,67.8,92.1,"$35,786",10,50,3.8
664,248829734,4450 Lafayette St,Dallas,TX,75204,32.804897,-96.7835,2.0,3.0,1756,5227.2,sqft,3226.0,471630.0,699000,66.0,47.0,60.4,70.9,123.1,"$66,646",10,38,1.8
665,26847803,10074 San Lorenzo Ave,Dallas,TX,75228,32.83129,-96.68365,4.0,3.0,2600,7492.32,sqft,2318.0,255040.0,375000,46.0,48.0,58.0,67.2,99.8,"$36,773",10,51,3.0
666,26840905,2650 Province Ln,Dallas,TX,75228,32.823082,-96.66832,4.0,1.0,1200,9321.84,sqft,1597.0,132450.0,260000,47.0,41.0,58.0,67.2,99.8,"$36,773",10,51,3.0
667,26743249,10830 Waterbridge Cir,Dallas,TX,75218,32.849606,-96.69243,3.0,2.0,1702,7797.24,sqft,2212.0,400550.0,629900,45.0,48.0,35.8,50.3,121.6,"$71,820",10,51,2.3
668,26807117,10130 Cromwell Dr,Dallas,TX,75229,32.883846,-96.861984,5.0,5.0,5043,0.304,acres,5220.0,693000.0,1395000,65.0,25.0,32.4,44.1,131.3,"$74,274",10,47,3.0
669,26748584,6317 Danbury Ln,Dallas,TX,75214,32.848473,-96.75456,4.0,3.0,2254,0.271,acres,,578860.0,847900,65.0,40.0,35.3,49.6,142.8,"$71,740",10,50,2.2
670,2089709869,9520 Royal Ln APT 105,Dallas,TX,75243,32.89312,-96.7368,1.0,1.0,524,1.224,acres,999.0,,78000,47.0,14.0,63.7,72.7,102.0,"$36,010",10,48,2.5
671,26767179,2311 Fordham Rd,Dallas,TX,75216,32.70425,-96.787735,3.0,2.0,1184,6969.6,sqft,1394.0,86700.0,254900,39.0,41.0,70.7,76.4,82.1,"$23,591",10,36,2.9
672,26719912,2829 W 12th St,Dallas,TX,75211,32.741547,-96.86678,2.0,2.0,1071,7100.28,sqft,1634.0,180380.0,419000,48.0,61.0,59.1,67.3,94.3,"$36,908",10,50,3.6
673,26893008,7150 Hedge Dr,Dallas,TX,75249,32.625694,-96.94748,4.0,2.0,1979,6664.68,sqft,1998.0,198890.0,299000,29.0,63.0,37.9,50.8,100.2,"$53,624",10,59,3.0
674,67962106,3020 Saint Nicholas Dr,Dallas,TX,75233,32.70967,-96.87171,4.0,3.0,1922,6054.84,sqft,2034.0,221630.0,365000,39.0,42.0,59.6,67.9,102.5,"$39,175",10,48,3.3
675,26828943,5971 Charlestown Dr,Dallas,TX,75230,32.91785,-96.80426,3.0,2.0,2182,0.422,acres,3378.0,506290.0,799000,57.0,58.0,33.6,46.8,161.1,"$69,028",10,43,2.2
676,26751000,6840 Town North Dr,Dallas,TX,75231,32.856434,-96.74133,5.0,3.0,2453,7492.32,sqft,3699.0,332850.0,650000,65.0,92.0,66.4,74.8,92.5,"$32,011",10,47,2.5
677,2062149271,801 Cristler Ave #803,Dallas,TX,75223,32.80121,-96.74541,3.0,2.0,1530,7797.24,sqft,,,335000,61.0,18.0,56.6,65.2,90.9,"$36,206",10,44,3.1
678,26719645,2902 Aster St,Dallas,TX,75211,32.735016,-96.86902,3.0,2.0,1280,5749.92,sqft,1470.0,164220.0,420000,55.0,61.0,59.1,67.3,94.3,"$36,908",10,50,3.6
679,26677983,2203 Allen St,Dallas,TX,75204,32.795895,-96.79658,4.0,4.0,3306,3049.2,sqft,1069.0,1126160.0,1850000,66.0,52.0,60.4,70.9,123.1,"$66,646",10,38,1.8
680,26849249,6530 Dykes Way,Dallas,TX,75230,32.919292,-96.79336,5.0,6.0,5977,0.367,acres,7750.0,1100000.0,1750000,34.0,60.0,33.6,46.8,161.1,"$69,028",10,43,2.2
681,26643564,4355 Highlander Dr,Dallas,TX,75287,32.996304,-96.83522,4.0,4.0,2897,8712.0,sqft,3149.0,469876.0,705000,55.0,44.0,57.5,69.0,115.3,"$47,037",10,45,1.9
682,26713470,1004 S Bishop Ave,Dallas,TX,75208,32.736244,-96.82872,4.0,3.0,1700,7927.92,sqft,,173900.0,415000,54.0,61.0,49.5,60.4,107.9,"$46,547",10,41,3.1
683,26704483,5218 McCommas Blvd,Dallas,TX,75206,32.829697,-96.78009,5.0,4.0,3461,8058.6,sqft,,765100.0,1299000,74.0,58.0,47.6,61.2,132.5,"$52,889",10,44,1.8
684,26881148,4445 Mill Run Rd,Dallas,TX,75244,32.92434,-96.83252,4.0,4.0,3147,0.34400000000000003,acres,4629.0,570000.0,1100000,54.0,64.0,35.0,49.6,136.6,"$71,888",10,43,2.3
685,26742278,10422 Desdemona Dr,Dallas,TX,75228,32.838486,-96.680695,4.0,2.0,1630,7318.08,sqft,1399.0,105960.0,298000,49.0,91.0,58.0,67.2,99.8,"$36,773",10,51,3.0
686,26873010,15712 Kingscrest Cir,Dallas,TX,75248,32.96253,-96.78115,3.0,2.0,2006,7840.8,sqft,1999.0,255800.0,489700,70.0,20.0,35.2,49.4,129.0,"$68,745",10,49,2.2
687,26586374,4130 Briargrove Ln,Dallas,TX,75287,32.992455,-96.84104,4.0,3.0,2558,9583.2,sqft,2849.0,411118.0,615000,56.0,67.0,57.5,69.0,115.3,"$47,037",10,45,1.9
688,2062216808,4327 Buena Vista St #6,Dallas,TX,75205,32.82005,-96.793816,2.0,3.0,2001,0.35200000000000004,acres,,,740000,86.0,46.0,14.7,21.5,230.0,"$115,972",10,44,2.4
689,26877352,5316 Briar Tree Dr,Dallas,TX,75248,32.980713,-96.82494,3.0,5.0,4227,6316.2,sqft,,737470.0,1295000,38.0,38.0,35.2,49.4,129.0,"$68,745",10,49,2.2
690,26854700,9932 Greenfield Dr,Dallas,TX,75238,32.87817,-96.71375,4.0,3.0,2178,9147.6,sqft,2705.0,359200.0,540000,36.0,66.0,42.3,55.6,128.4,"$52,542",10,53,2.5
691,2084397682,7832 Royal Ln APT 215,Dallas,TX,75230,32.898182,-96.77184,1.0,1.0,786,2.296,acres,1264.0,,159900,52.0,71.0,33.6,46.8,161.1,"$69,028",10,43,2.2
692,53093310,5831 Coolwater Cv,Dallas,TX,75252,32.988056,-96.80786,3.0,3.0,2544,6098.4,sqft,,477000.0,699999,47.0,43.0,42.2,56.5,124.0,"$55,237",10,48,2.1
693,26746409,2230 Dunloe Dr,Dallas,TX,75228,32.83679,-96.67691,3.0,1.0,1183,7544.592,sqft,1599.0,190190.0,279000,56.0,18.0,58.0,67.2,99.8,"$36,773",10,51,3.0
694,26586394,4105 High Star Ln,Dallas,TX,75287,32.99209,-96.84261,4.0,3.0,3488,9583.2,sqft,3562.0,525634.0,725000,57.0,51.0,57.5,69.0,115.3,"$47,037",10,45,1.9
695,26870523,14003 Highmark Sq,Dallas,TX,75254,32.939434,-96.80262,3.0,3.0,3166,6141.96,sqft,,440840.0,750000,55.0,58.0,64.4,73.8,96.7,"$43,577",10,41,2.2
696,53097281,5324 Gatesworth Ln,Dallas,TX,75287,33.004772,-96.81876,3.0,3.0,2460,5662.8,sqft,,414363.0,675000,29.0,28.0,57.5,69.0,115.3,"$47,037",10,45,1.9
697,26805584,12219 Cox Ln,Dallas,TX,75244,32.915302,-96.851685,4.0,3.0,2179,10585.08,sqft,2925.0,350000.0,599000,58.0,42.0,35.0,49.6,136.6,"$71,888",10,43,2.3
698,27290234,3448 Briargrove Ln,Dallas,TX,75287,32.991245,-96.86025,4.0,3.0,2598,6185.52,sqft,2698.0,351001.0,474000,41.0,49.0,57.5,69.0,115.3,"$47,037",10,45,1.9
699,26779000,1618 Driftwood Dr,Dallas,TX,75224,32.702183,-96.84815,3.0,2.0,1832,9147.6,sqft,,245570.0,404000,46.0,69.0,65.1,71.9,89.6,"$34,592",10,31,3.3
700,26846925,2716 Ripplewood Dr,Dallas,TX,75228,32.813477,-96.69502,4.0,3.0,2225,0.306,acres,2669.0,357340.0,574900,29.0,59.0,58.0,67.2,99.8,"$36,773",10,51,3.0
701,26867840,7205 Claybrook Dr,Dallas,TX,75231,32.87999,-96.73762,3.0,3.0,2238,8929.8,sqft,,490210.0,795999,62.0,74.0,66.4,74.8,92.5,"$32,011",10,47,2.5
702,26689518,5705 Velasco Ave,Dallas,TX,75206,32.821278,-96.769806,4.0,3.0,3331,8015.04,sqft,5745.0,857300.0,1395000,68.0,55.0,47.6,61.2,132.5,"$52,889",10,44,1.8
703,55826458,5 Robledo Dr,Dallas,TX,75230,32.907917,-96.797485,4.0,6.0,8382,0.8377,acres,21882.0,3200000.0,5299000,48.0,19.0,33.6,46.8,161.1,"$69,028",10,43,2.2
704,26744195,9967 Galway Dr,Dallas,TX,75218,32.839863,-96.698524,2.0,2.0,1252,9278.28,sqft,2270.0,279710.0,415000,58.0,69.0,35.8,50.3,121.6,"$71,820",10,51,2.3
705,26756823,5919 Elderwood Dr,Dallas,TX,75230,32.900585,-96.80673,3.0,2.0,2276,0.368,acres,3889.0,622310.0,1195000,69.0,84.0,33.6,46.8,161.1,"$69,028",10,43,2.2
706,26706433,3414 Oakhurst St,Dallas,TX,75214,32.830444,-96.74793,4.0,3.0,3429,0.372,acres,6707.0,1038000.0,1400000,35.0,71.0,35.3,49.6,142.8,"$71,740",10,50,2.2
707,245229073,3617 Dorothy Ave,Dallas,TX,75209,32.828186,-96.82188,3.0,3.0,2348,2570.04,sqft,3800.0,576640.0,750000,60.0,35.0,33.4,46.7,152.1,"$81,791",10,43,2.3
708,83997096,1918 Olive St APT 2703,Dallas,TX,75201,32.789265,-96.80055,1.0,2.0,1867,0.0,sqft,,1550000.0,1950000,68.0,34.0,49.1,63.3,167.0,"$76,408",10,30,1.6
709,2094934536,5750 Phoenix Dr APT 41,Dallas,TX,75231,32.876545,-96.76002,2.0,2.0,1017,2.007,acres,1451.0,,178000,61.0,43.0,66.4,74.8,92.5,"$32,011",10,47,2.5
710,26786969,537 Hambrick Rd,Dallas,TX,75218,32.853825,-96.70766,4.0,4.0,3714,8058.6,sqft,5409.0,816450.0,1299000,50.0,30.0,35.8,50.3,121.6,"$71,820",10,51,2.3
711,26838771,10616 Ravenscroft Dr,Dallas,TX,75230,32.891396,-96.77832,3.0,2.0,1832,5009.0,sqft,2799.0,265730.0,565000,47.0,84.0,33.6,46.8,161.1,"$69,028",10,43,2.2
712,26872190,6828 Hillwood Ln,Dallas,TX,75248,32.957977,-96.79121,4.0,2.0,2767,0.5680000000000001,acres,3751.0,383160.0,649000,48.0,16.0,35.2,49.4,129.0,"$68,745",10,49,2.2
713,26790394,3836 Clover Ln,Dallas,TX,75220,32.870400000000004,-96.8514,4.0,4.0,3908,7710.12,sqft,4671.0,916480.0,1599000,43.0,33.0,58.2,67.6,115.2,"$38,628",10,38,3.2
714,2127358736,509 Elm St APT 501,Dallas,TX,75202,32.779694,-96.80806,1.0,1.0,1103,0.4,acres,1936.0,,249900,76.0,6.0,49.4,63.1,104.7,"$79,336",10,18,1.5
715,26889745,16226 Amberwood Rd,Dallas,TX,75248,32.972385,-96.79548,4.0,3.0,2353,9321.84,sqft,2997.0,373630.0,725000,54.0,35.0,35.2,49.4,129.0,"$68,745",10,49,2.2
716,26792725,4070 Killion Dr,Dallas,TX,75229,32.883278,-96.84257,5.0,3.0,3265,0.362,acres,,578440.0,875000,44.0,9.0,32.4,44.1,131.3,"$74,274",10,47,3.0
717,26586737,5809 Bent Creek Trl,Dallas,TX,75252,33.009018,-96.80823,3.0,3.0,3052,9583.2,sqft,2849.0,439730.0,774500,25.0,83.0,42.2,56.5,124.0,"$55,237",10,48,2.1
718,26883377,12319 Rockland Dr,Dallas,TX,75243,32.916622,-96.71471,3.0,3.0,2376,10193.04,sqft,,324770.0,465000,33.0,28.0,63.7,72.7,102.0,"$36,010",10,48,2.5
719,83999370,6507 Lighthouse Way,Dallas,TX,75249,32.64426,-96.97134,3.0,2.0,1790,9104.04,sqft,2085.0,244430.0,346000,3.0,32.0,37.9,50.8,100.2,"$53,624",10,59,3.0
720,2138411296,3944 Buena Vista St UNIT 201,Dallas,TX,75204,32.8122,-96.79721,2.0,2.0,1083,0.769,acres,2175.0,,392999,79.0,31.0,60.4,70.9,123.1,"$66,646",10,38,1.8
721,26718073,1203 N Windomere Ave,Dallas,TX,75208,32.75967,-96.844475,4.0,4.0,3400,8232.84,sqft,5507.0,710680.0,1295000,42.0,42.0,49.5,60.4,107.9,"$46,547",10,41,3.1
722,162299847,3524 Whitehall Dr,Dallas,TX,75229,32.901104,-96.85973,4.0,3.0,2648,0.31,acres,3413.0,427770.0,639000,63.0,19.0,32.4,44.1,131.3,"$74,274",10,47,3.0
723,26724243,1527 Waweenoc Ave,Dallas,TX,75216,32.693073,-96.80101,2.0,1.0,728,9844.56,sqft,1150.0,75570.0,149500,41.0,57.0,70.7,76.4,82.1,"$23,591",10,36,2.9
724,26871858,6849 Heatherknoll Dr,Dallas,TX,75248,32.95088,-96.78996,4.0,4.0,3525,0.313,acres,4388.0,386470.0,997000,30.0,36.0,35.2,49.4,129.0,"$68,745",10,49,2.2
725,26870970,6921 Gateridge Dr,Dallas,TX,75254,32.94599,-96.78503,4.0,4.0,3562,0.401999999999999,acres,,593320.0,1099000,43.0,52.0,64.4,73.8,96.7,"$43,577",10,41,2.2
726,80225851,6622 Victoria Ave,Dallas,TX,75209,32.839127,-96.830925,3.0,2.0,1336,6577.56,sqft,2199.0,347080.0,435000,58.0,58.0,33.4,46.7,152.1,"$81,791",10,43,2.3
727,26746902,9251 Peninsula Dr,Dallas,TX,75218,32.839157,-96.71153,5.0,6.0,4753,8624.88,sqft,8874.0,1375090.0,1850000,40.0,28.0,35.8,50.3,121.6,"$71,820",10,51,2.3
728,26725599,2706 Burlington Blvd,Dallas,TX,75211,32.737267,-96.86389,3.0,1.0,1424,6664.68,sqft,,262180.0,380000,53.0,74.0,59.1,67.3,94.3,"$36,908",10,50,3.6
729,26869564,9224 Windy Crest Dr,Dallas,TX,75243,32.906982,-96.74017,3.0,3.0,3167,8276.4,sqft,3543.0,512580.0,860000,60.0,70.0,63.7,72.7,102.0,"$36,010",10,48,2.5
730,26716647,226 S Shore Dr,Dallas,TX,75216,32.73245,-96.81983,2.0,1.0,1170,0.482,acres,1734.0,140000.0,339000,23.0,32.0,70.7,76.4,82.1,"$23,591",10,36,2.9
731,26771947,2411 Garapan Dr,Dallas,TX,75224,32.719173,-96.83267,4.0,2.0,1078,9713.88,sqft,,140850.0,224900,56.0,61.0,65.1,71.9,89.6,"$34,592",10,31,3.3
732,26849373,11910 Tavel Cir,Dallas,TX,75230,32.911873,-96.80323,3.0,3.0,2706,3005.64,sqft,4558.0,511580.0,699900,56.0,60.0,33.6,46.8,161.1,"$69,028",10,43,2.2
733,26848811,13038 Copenhill Rd,Dallas,TX,75240,32.926865,-96.79996,3.0,2.0,2459,0.563099999999999,acres,3288.0,462940.0,649000,33.0,41.0,67.6,75.6,108.5,"$36,498",10,42,2.7
734,26736165,4135 Wilada Dr,Dallas,TX,75220,32.865875,-96.840645,3.0,2.0,2076,0.5680000000000001,acres,4866.0,800000.0,1285000,60.0,59.0,58.2,67.6,115.2,"$38,628",10,38,3.2
735,26819410,10434 Springhaven Dr,Dallas,TX,75217,32.738846,-96.64417,3.0,2.0,1464,0.298,acres,1699.0,156790.0,230000,46.0,88.0,60.6,67.8,92.1,"$35,786",10,50,3.8
736,26815172,769 Fairwood Dr,Dallas,TX,75232,32.658413,-96.83464,4.0,1.0,1238,7579.44,sqft,1494.0,90000.0,171000,54.0,94.0,65.7,72.3,95.9,"$35,443",10,36,2.9
737,26888121,9820 Amberton Pkwy,Dallas,TX,75243,32.921974,-96.73844,4.0,3.0,2171,3049.2,sqft,2799.0,211000.0,275000,51.0,48.0,63.7,72.7,102.0,"$36,010",10,48,2.5
738,26898652,3831 Turtle Creek Blvd APT 23A,Dallas,TX,75219,32.813675,-96.79991,2.0,6.0,4628,2.109,acres,15419.0,2264690.0,2595000,68.0,64.0,47.7,61.0,111.5,"$60,726",10,40,1.7
739,2062257019,3921 Rawlins St,Dallas,TX,75219,32.812355,-96.80883,,,25814,0.871992653810835,acres,,,8200000,78.0,87.0,47.7,61.0,111.5,"$60,726",10,40,1.7
